enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_size,company_type,last_new_job,training_hours,target,experience_cleaned,experience_ratio,training_per_experience,has_relevant_exp,exp_category,training_hours_capped
13705,city_136,0.897,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,4,102,0.0,5.0,5.015045135406218,17.0,1,mid,102
32064,city_167,0.921,male,no relevent experience,full time course,graduate,stem,1000-4999,public sector,1,48,0.0,10.0,9.794319294809009,4.363636363636363,0,senior,48
29865,city_136,0.897,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,>4,36,0.0,15.0,15.045135406218655,2.25,1,expert,36
28622,city_64,0.6659999999999999,male,has relevent experience,no_enrollment,,,10/49,pvt ltd,1,122,0.0,7.0,9.138381201044387,15.25,1,senior,122
99,city_103,0.92,male,no relevent experience,no_enrollment,masters,stem,,,>4,56,1.0,21.0,20.588235294117645,2.5454545454545454,0,expert,56
27549,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,3,62,0.0,15.0,14.705882352941176,3.875,1,expert,62
31170,city_57,0.866,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,143,0.0,11.0,11.387163561076605,11.916666666666666,1,expert,143
21626,city_11,0.55,,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,30,1.0,5.0,7.692307692307692,5.0,1,mid,30
30861,city_67,0.855,male,has relevent experience,full time course,graduate,stem,50-99,pvt ltd,1,25,0.0,4.0,4.18848167539267,5.0,1,mid,25
16019,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,4,10,1.0,13.0,12.745098039215685,0.7142857142857143,1,expert,10
11840,city_40,0.7759999999999999,male,has relevent experience,full time course,graduate,stem,50-99,pvt ltd,1,9,0.0,3.0,3.4246575342465757,2.25,1,mid,9
8902,city_103,0.92,male,no relevent experience,no_enrollment,,,,,never,25,0.0,1.0,0.9803921568627451,12.5,0,junior,25
5747,city_74,0.579,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,79,0.0,10.0,14.727540500736378,7.181818181818182,1,senior,79
16204,city_103,0.92,,has relevent experience,no_enrollment,masters,business degree,,,1,73,1.0,4.0,3.9215686274509802,14.6,1,mid,73
5602,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,100-500,ngo,1,258,0.0,4.0,5.524861878453039,51.6,1,mid,258
18970,city_21,0.624,male,no relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,28,0.0,7.0,9.668508287292818,3.5,0,senior,28
7938,city_21,0.624,male,no relevent experience,full time course,graduate,stem,100-500,pvt ltd,3,19,1.0,3.0,4.143646408839779,4.75,0,mid,19
24019,city_160,0.92,male,no relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,216,1.0,21.0,20.588235294117645,9.818181818181818,0,expert,216
10001,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,,,never,6,1.0,5.0,4.901960784313726,1.0,0,mid,6
1979,city_21,0.624,,no relevent experience,full time course,masters,stem,100-500,pvt ltd,never,5,1.0,9.0,12.430939226519337,0.5,0,senior,5
25994,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,,,>4,24,0.0,18.0,17.821782178217823,1.263157894736842,1,expert,24
11017,city_11,0.55,,has relevent experience,full time course,graduate,stem,100-500,pvt ltd,1,106,0.0,4.0,6.153846153846153,21.2,1,mid,106
9284,city_67,0.855,,no relevent experience,full time course,graduate,stem,,,3,54,1.0,5.0,5.235602094240838,9.0,0,mid,54
1060,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,24,0.0,21.0,20.588235294117645,1.0909090909090908,1,expert,24
6763,city_100,0.887,male,has relevent experience,full time course,graduate,stem,100-500,pvt ltd,>4,116,0.0,10.0,10.131712259371835,10.545454545454545,1,senior,116
1964,city_134,0.698,,no relevent experience,full time course,high school,,,pvt ltd,never,64,0.0,3.0,3.759398496240602,16.0,0,mid,64
6293,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,10/49,,1,106,0.0,4.0,3.9215686274509802,21.2,1,mid,106
4710,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,51,0.0,2.0,2.7624309392265194,17.0,0,junior,51
31323,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,1,40,0.0,21.0,20.588235294117645,1.8181818181818181,1,expert,40
2807,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,26,0.0,10.0,9.900990099009901,2.3636363636363638,1,senior,26
32255,city_23,0.899,,has relevent experience,,graduate,business degree,,,1,28,0.0,2.0,2.002002002002002,9.333333333333334,1,junior,28
19092,city_90,0.698,female,has relevent experience,no_enrollment,masters,stem,10/49,,1,178,0.0,6.0,7.518796992481204,25.428571428571427,1,senior,178
26193,city_145,0.555,male,no relevent experience,full time course,graduate,stem,10/49,pvt ltd,1,102,1.0,7.0,10.687022900763358,12.75,0,senior,102
4639,city_138,0.836,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,2,124,0.0,15.0,16.025641025641026,7.75,1,expert,124
12853,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,>4,34,0.0,15.0,15.045135406218655,2.125,1,expert,34
7247,city_97,0.925,,has relevent experience,no_enrollment,graduate,stem,10/49,early stage startup,1,46,0.0,11.0,10.73170731707317,3.8333333333333335,1,expert,46
7,city_136,0.897,male,has relevent experience,full time course,masters,stem,,,1,18,0.0,13.0,13.039117352056168,1.2857142857142858,1,expert,18
15575,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,16,0.0,21.0,20.46783625730994,0.7272727272727273,1,expert,16
11163,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,ngo,2,158,0.0,4.0,3.9215686274509802,31.6,1,mid,158
2527,city_104,0.924,male,no relevent experience,full time course,high school,,1000-4999,pvt ltd,1,102,1.0,4.0,3.90625,20.4,0,mid,102
17797,city_23,0.899,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,37,0.0,6.0,6.006006006006006,5.285714285714286,1,senior,37
8892,city_7,0.647,,no relevent experience,no_enrollment,graduate,stem,,,never,33,0.0,1.0,1.3386880856760375,16.5,0,junior,33
5163,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,1,3,1.0,21.0,20.588235294117645,0.13636363636363635,1,expert,3
28889,city_114,0.926,male,has relevent experience,no_enrollment,,,500-999,other,3,80,1.0,7.0,6.822612085769981,10.0,1,senior,80
1011,city_103,0.92,,no relevent experience,full time course,graduate,stem,,,never,31,1.0,4.0,3.9215686274509802,6.2,0,mid,31
4923,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,59,1.0,10.0,13.812154696132596,5.363636363636363,1,senior,59
21447,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,,,1,4,1.0,1.0,1.3812154696132597,2.0,1,junior,4
31357,city_67,0.855,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,>4,50,0.0,12.0,12.565445026178011,3.8461538461538463,1,expert,50
12118,city_152,0.698,male,no relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,never,56,0.0,21.0,26.315789473684212,2.5454545454545454,0,expert,56
33133,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,82,0.0,9.0,8.823529411764707,8.2,1,senior,82
6306,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,>4,90,0.0,7.0,6.862745098039215,11.25,1,senior,90
15204,city_103,0.92,male,has relevent experience,part time course,graduate,humanities,<10,ngo,>4,88,0.0,21.0,20.588235294117645,4.0,1,expert,88
23532,city_103,0.92,,no relevent experience,no_enrollment,,,,,,46,0.0,4.0,3.9215686274509802,9.2,0,mid,46
16300,city_21,0.624,male,has relevent experience,full time course,masters,stem,50-99,pvt ltd,1,28,1.0,4.0,5.524861878453039,5.6,1,mid,28
15428,city_76,0.698,male,has relevent experience,full time course,graduate,stem,1000-4999,pvt ltd,2,56,0.0,6.0,7.518796992481204,8.0,1,senior,56
7407,city_55,0.7390000000000001,male,no relevent experience,full time course,masters,stem,,,1,50,1.0,5.0,5.959475566150179,8.333333333333334,0,mid,50
2204,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,29,0.0,11.0,10.891089108910892,2.4166666666666665,1,expert,29
17455,city_104,0.924,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,36,0.0,10.0,9.765625,3.272727272727273,1,senior,36
26090,city_136,0.897,male,has relevent experience,part time course,masters,stem,1000-4999,pvt ltd,1,19,0.0,16.0,16.0481444332999,1.1176470588235294,1,expert,19
23124,city_103,0.92,male,has relevent experience,full time course,graduate,stem,100-500,,2,54,0.0,2.0,1.9607843137254901,18.0,1,junior,54
1413,city_103,0.92,male,no relevent experience,no_enrollment,primary school,,,,never,35,0.0,5.0,4.901960784313726,5.833333333333333,0,mid,35
30757,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,4,44,1.0,14.0,19.337016574585636,2.933333333333333,1,expert,44
4684,city_23,0.899,male,no relevent experience,full time course,graduate,stem,,pvt ltd,never,28,0.0,2.0,2.002002002002002,9.333333333333334,0,junior,28
18772,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,>4,55,0.0,21.0,21.063189568706118,2.5,1,expert,55
19902,city_16,0.91,male,has relevent experience,no_enrollment,graduate,humanities,,,1,148,1.0,2.0,1.9801980198019802,49.333333333333336,1,junior,148
16301,city_65,0.802,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,2,19,0.0,13.0,14.412416851441241,1.3571428571428572,1,expert,19
32428,city_21,0.624,,has relevent experience,full time course,masters,stem,50-99,,1,16,1.0,20.0,27.624309392265193,0.7619047619047619,1,expert,16
25853,city_67,0.855,male,has relevent experience,no_enrollment,masters,stem,,,1,112,0.0,7.0,7.329842931937173,14.0,1,senior,112
19592,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,,,3,65,1.0,6.0,8.287292817679559,9.285714285714286,1,senior,65
1187,city_67,0.855,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,>4,10,0.0,15.0,15.706806282722514,0.625,1,expert,10
27645,city_103,0.92,,has relevent experience,no_enrollment,graduate,stem,,,>4,76,1.0,21.0,20.588235294117645,3.4545454545454546,1,expert,76
23530,city_21,0.624,female,no relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,68,1.0,5.0,6.906077348066298,11.333333333333334,0,mid,68
7010,city_40,0.7759999999999999,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,4,0.0,5.0,5.7077625570776265,0.6666666666666666,1,mid,4
24963,city_21,0.624,female,has relevent experience,no_enrollment,,,,,1,39,0.0,5.0,6.906077348066298,6.5,1,mid,39
14902,city_54,0.856,male,has relevent experience,full time course,graduate,stem,50-99,pvt ltd,>4,18,1.0,8.0,8.368200836820083,2.0,1,senior,18
28953,city_105,0.794,male,no relevent experience,no_enrollment,graduate,no major,,,1,7,1.0,2.0,2.237136465324385,2.3333333333333335,0,junior,7
12719,city_100,0.887,male,has relevent experience,no_enrollment,high school,,<10,pvt ltd,1,45,0.0,4.0,4.052684903748734,9.0,1,mid,45
8383,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,,,1,106,0.0,21.0,20.46783625730994,4.818181818181818,1,expert,106
28677,city_103,0.92,male,has relevent experience,,graduate,humanities,100-500,ngo,1,2,0.0,21.0,20.588235294117645,0.09090909090909091,1,expert,2
30954,city_57,0.866,male,no relevent experience,full time course,graduate,stem,,,never,87,0.0,4.0,4.140786749482402,17.4,0,mid,87
14148,city_73,0.754,male,has relevent experience,no_enrollment,masters,stem,,,1,92,0.0,21.0,24.59016393442623,4.181818181818182,1,expert,92
6766,city_138,0.836,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,>4,25,0.0,16.0,17.094017094017094,1.4705882352941178,1,expert,25
16338,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,88,0.0,7.0,9.668508287292818,11.0,1,senior,88
13760,city_101,0.5579999999999999,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,26,1.0,3.0,4.5592705167173255,6.5,1,mid,26
19481,city_104,0.924,male,no relevent experience,no_enrollment,masters,stem,100-500,,1,8,0.0,11.0,10.7421875,0.6666666666666666,0,expert,8
17544,city_73,0.754,male,no relevent experience,full time course,graduate,stem,,,never,39,1.0,3.0,3.51288056206089,9.75,0,mid,39
19984,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,3,157,1.0,4.0,5.524861878453039,31.4,1,mid,157
21776,city_114,0.926,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,72,0.0,21.0,20.46783625730994,3.272727272727273,1,expert,72
19910,city_73,0.754,male,has relevent experience,part time course,graduate,stem,,,1,290,1.0,7.0,8.19672131147541,36.25,1,senior,290
13290,city_142,0.727,male,has relevent experience,,graduate,stem,,,1,122,1.0,6.0,7.255139056831923,17.428571428571427,1,senior,122
9074,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,3,48,1.0,21.0,20.588235294117645,2.1818181818181817,1,expert,48
28793,city_41,0.8270000000000001,male,no relevent experience,full time course,high school,,,,2,214,0.0,8.0,8.629989212513484,23.77777777777778,0,senior,214
19113,city_114,0.926,,no relevent experience,no_enrollment,primary school,,,,never,19,0.0,5.0,4.8732943469785575,3.1666666666666665,0,mid,19
21437,city_123,0.738,male,no relevent experience,no_enrollment,phd,stem,,,>4,50,1.0,21.0,25.05966587112172,2.272727272727273,0,expert,50
6543,city_23,0.899,male,has relevent experience,no_enrollment,graduate,no major,1000-4999,pvt ltd,>4,28,0.0,21.0,21.02102102102102,1.2727272727272727,1,expert,28
17507,city_103,0.92,male,no relevent experience,no_enrollment,graduate,stem,,,1,49,1.0,9.0,8.823529411764707,4.9,0,senior,49
11843,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,,,1,107,0.0,6.0,5.9405940594059405,15.285714285714286,1,senior,107
22782,city_36,0.893,male,no relevent experience,full time course,masters,stem,500-999,public sector,1,35,0.0,7.0,7.049345417925478,4.375,0,senior,35
21875,city_74,0.579,male,no relevent experience,,,,,,1,4,0.0,1.0,1.4727540500736378,2.0,0,junior,4
22664,city_102,0.804,,no relevent experience,,graduate,stem,100-500,pvt ltd,1,16,1.0,8.0,8.849557522123893,1.7777777777777777,0,senior,16
28553,city_103,0.92,male,no relevent experience,no_enrollment,masters,humanities,50-99,funded startup,2,8,0.0,15.0,14.705882352941176,0.5,0,expert,8
17362,city_11,0.55,male,has relevent experience,full time course,graduate,stem,10/49,pvt ltd,1,26,1.0,4.0,6.153846153846153,5.2,1,mid,26
2963,city_21,0.624,male,no relevent experience,no_enrollment,high school,,,,never,23,0.0,0.0,0.0,23.0,0,junior,23
22543,city_50,0.8959999999999999,male,has relevent experience,no_enrollment,masters,humanities,50-99,pvt ltd,1,31,0.0,10.0,10.040160642570282,2.8181818181818183,1,senior,31
17201,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,never,2,1.0,6.0,8.287292817679559,0.2857142857142857,1,senior,2
33228,city_103,0.92,male,has relevent experience,no_enrollment,graduate,humanities,,,>4,43,0.0,10.0,9.803921568627452,3.909090909090909,1,senior,43
32050,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,1,100,0.0,6.0,8.287292817679559,14.285714285714286,1,senior,100
843,city_16,0.91,,has relevent experience,no_enrollment,graduate,stem,,,1,57,0.0,21.0,20.792079207920793,2.590909090909091,1,expert,57
31780,city_114,0.926,,no relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,198,0.0,14.0,13.645224171539962,13.2,0,expert,198
3457,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,ngo,>4,50,0.0,21.0,20.588235294117645,2.272727272727273,1,expert,50
16636,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,24,0.0,15.0,15.045135406218655,1.5,1,expert,24
20131,city_103,0.92,male,has relevent experience,no_enrollment,graduate,business degree,,,1,8,0.0,2.0,1.9607843137254901,2.6666666666666665,1,junior,8
27346,city_103,0.92,male,has relevent experience,part time course,graduate,stem,50-99,funded startup,2,8,0.0,21.0,20.588235294117645,0.36363636363636365,1,expert,8
1282,city_103,0.92,male,no relevent experience,part time course,graduate,stem,10000+,pvt ltd,>4,21,0.0,19.0,18.627450980392158,1.05,0,expert,21
33282,city_21,0.624,male,has relevent experience,no_enrollment,,,,,1,272,1.0,7.0,9.668508287292818,34.0,1,senior,272
17401,city_21,0.624,,has relevent experience,full time course,masters,stem,,,never,20,0.0,9.0,12.430939226519337,2.0,1,senior,20
5193,city_23,0.899,female,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,4,144,0.0,16.0,16.016016016016017,8.470588235294118,1,expert,144
11737,city_103,0.92,male,no relevent experience,no_enrollment,masters,stem,<10,pvt ltd,4,80,0.0,21.0,20.588235294117645,3.6363636363636362,0,expert,80
1545,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,55,0.0,7.0,6.862745098039215,6.875,1,senior,55
4554,city_21,0.624,,no relevent experience,part time course,masters,stem,5000-9999,pvt ltd,1,55,1.0,1.0,1.3812154696132597,27.5,0,junior,55
12200,city_102,0.804,other,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,3,37,1.0,18.0,19.911504424778762,1.9473684210526316,1,expert,37
7830,city_116,0.743,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,>4,31,0.0,6.0,7.117437722419929,4.428571428571429,1,senior,31
19409,city_21,0.624,,has relevent experience,,graduate,stem,,,>4,154,1.0,14.0,19.337016574585636,10.266666666666667,1,expert,154
24136,city_21,0.624,,no relevent experience,full time course,masters,stem,,,never,134,0.0,2.0,2.7624309392265194,44.666666666666664,0,junior,134
